X,Y,ADDRTYPE,FATALITIES,INATTENTIONIND,INCDATE,YEAR,INJURIES,LIGHTCOND,PEDCOUNT,PEDCYLCOUNT,PEDROWNOTGRNT,PERSONCOUNT,ROADCOND,SERIOUSINJURIES,SEVERITYCODE,SEVERITYDESC,SPEEDING,UNDERINFL,VEHCOUNT,WEATHER,PEDORBIKECOUNT
-122.2700248,47.51685114,Intersection,0,,2012/11/20 00:00:00+00,2012,0,Dark - Street Lights On,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.2680988,47.67938401,Intersection,0,,2012/09/09 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3551649,47.51736038,Intersection,0,,2012/01/05 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Wet,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.3187414,47.67656667,Block,0,,2012/11/19 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3661934,47.66292215,Intersection,0,,2012/05/25 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3551045,47.52287009,Intersection,0,,2012/11/02 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3336067,47.61356024,Block,0,,2012/10/08 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3083171,47.5992429,Block,0,,2012/08/31 00:00:00+00,2012,1,Daylight,1,0,,5,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3446941,47.70505121,Intersection,0,,2011/11/16 00:00:00+00,2011,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,Y,1,Raining,1
-122.3251391,47.60933797,Intersection,0,,2011/05/24 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3207029,47.66495773,Intersection,0,,2011/09/06 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3761191,47.66293226,Intersection,0,,2012/01/03 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Clear,1
-122.3499119,47.69057898,Intersection,0,,2012/10/30 00:00:00+00,2012,0,Daylight,1,0,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3939872,47.53935589,Block,0,,2012/12/30 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.262231,47.55654481,Block,0,,2012/05/08 00:00:00+00,2012,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,Y,N,1,Clear,1
-122.3342609,47.6196648,Intersection,0,Y,2012/02/27 00:00:00+00,2012,1,Dusk,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.3380759,47.60392419,Intersection,0,,2012/06/15 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3230719,47.61986883,Intersection,0,,2012/11/03 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.374088,47.678671,Block,0,,2012/09/05 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3200162,47.61524086,Intersection,0,,2012/04/17 00:00:00+00,2012,1,Dark - No Street Lights,0,1,,3,Wet,0,2,Injury Collision,Y,N,1,Raining,1
-122.3132072,47.65831485,Intersection,0,,2011/07/01 00:00:00+00,2011,1,Daylight,0,1,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3474187,47.64924012,Intersection,0,,2012/05/18 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3436285,47.72321114,Block,0,,2012/10/26 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Wet,1,2b,Serious Injury Collision,,N,1,Raining,1
-122.3289131,47.61346582,Intersection,0,,2012/11/30 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Wet,1,2b,Serious Injury Collision,,N,1,Raining,1
-122.3119657,47.66308365,Intersection,0,,2012/04/03 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3342064,47.5678488,Block,0,,2012/10/15 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3554531,47.61860207,Intersection,0,,2012/06/23 00:00:00+00,2012,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3523588,47.6517664,Intersection,0,,2011/12/22 00:00:00+00,2011,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3164177,47.68231949,Block,0,,2012/11/23 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3528394,47.61859204,Intersection,0,,2012/08/23 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3339203,47.64744961,Block,0,,2012/03/08 00:00:00+00,2012,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.2940056,47.5729186,Intersection,0,,2012/03/26 00:00:00+00,2012,0,Daylight,1,0,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3875873,47.67018719,Intersection,0,,2012/06/11 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3213928,47.58620476,Intersection,0,,2011/01/01 00:00:00+00,2011,2,Dark - Street Lights On,2,0,Y,3,Dry,1,2b,Serious Injury Collision,,N,1,Clear,2
-122.3167799,47.60805878,Intersection,0,,2012/09/28 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Dry,1,2b,Serious Injury Collision,,Y,1,Clear,1
-122.3174422,47.60351535,Block,0,,2012/01/13 00:00:00+00,2012,1,Daylight,1,0,,3,Ice,0,2,Injury Collision,,N,2,Overcast,1
-122.3402075,47.66503445,Intersection,0,,2012/07/08 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3263486,47.60981887,Block,0,,2012/01/08 00:00:00+00,2012,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2962014,47.7176418,Intersection,0,,2011/10/07 00:00:00+00,2011,1,Dark - Street Lights On,2,0,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,2
-122.3423266,47.62713838,Intersection,0,,2012/02/08 00:00:00+00,2012,0,Daylight,0,1,Y,2,Wet,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3337568,47.6086926,Intersection,0,,2012/12/13 00:00:00+00,2012,2,Dark - Street Lights On,2,0,Y,5,Wet,0,2,Injury Collision,,N,1,Raining,2
-122.3220999,47.64826734,Block,0,,2011/07/09 00:00:00+00,2011,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3151926,47.71219776,Intersection,0,,2012/11/02 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Wet,1,2b,Serious Injury Collision,,Y,1,Raining,1
,,Block,0,,2012/05/24 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3423344,47.62626148,Intersection,0,,2012/11/30 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3433597,47.60825914,Block,0,,2012/03/16 00:00:00+00,2012,0,Daylight,1,0,,3,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3359596,47.57557593,Block,0,Y,2012/10/23 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3505478,47.6506255,Block,0,,2012/03/23 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3075105,47.69077348,Block,0,,2012/12/27 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,2,Wet,0,2,Injury Collision,,N,1,Clear,1
-122.3553208,47.69241844,Intersection,0,,2012/05/11 00:00:00+00,2012,4,Daylight,1,0,,7,Dry,0,2,Injury Collision,Y,Y,4,Clear,1
-122.3846161,47.65397898,Intersection,0,,2012/04/22 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3144718,47.65420909,Intersection,0,,2012/07/02 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.361934,47.62460298,Intersection,0,,2012/12/19 00:00:00+00,2012,0,Dark - Street Lights On,1,0,,2,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3746629,47.63147292,Intersection,0,,2011/09/29 00:00:00+00,2011,0,Dawn,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3290537,47.58397728,Intersection,0,,2012/10/29 00:00:00+00,2012,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.316617,47.65983651,Intersection,0,,2012/03/15 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3127423,47.61852044,Intersection,0,,2012/01/27 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
,,Intersection,0,,2012/12/10 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3168358,47.61410377,Intersection,0,,2012/08/12 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,1,Dry,0,2,Injury Collision,,N,0,Clear,1
-122.3870051,47.67595247,Block,0,,2012/01/06 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3207804,47.61407567,Intersection,0,,2012/05/05 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3264167,47.60485688,Block,0,,2011/07/08 00:00:00+00,2011,1,Daylight,1,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3326402,47.60916022,Intersection,0,,2012/11/19 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3375411,47.60779561,Block,0,,2012/05/23 00:00:00+00,2012,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.314238,47.66309965,Intersection,0,,2011/09/28 00:00:00+00,2011,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3555426,47.7214175,Intersection,0,Y,2012/04/01 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.2811042,47.53705159,Intersection,0,,2012/07/09 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3178342,47.65630185,Intersection,0,,2012/10/02 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3237501,47.5991886,Intersection,0,,2012/05/20 00:00:00+00,2012,1,Daylight,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3275245,47.60439327,Block,0,,2012/04/03 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3263615,47.57980935,Block,0,,2011/04/20 00:00:00+00,2011,1,Dawn,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3207029,47.66495773,Intersection,0,,2012/12/04 00:00:00+00,2012,0,Daylight,0,1,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Overcast,1
-122.3287335,47.60487637,Intersection,0,,2012/08/21 00:00:00+00,2012,1,Daylight,1,0,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3629072,47.55837154,Block,0,,2012/03/27 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3350196,47.61090829,Block,0,,2012/06/12 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3023388,47.6016673,Intersection,0,,2012/12/19 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,6,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.335574,47.6106779,Intersection,0,,2011/10/08 00:00:00+00,2011,0,Dark - Street Lights On,0,1,,2,Unknown,0,1,Property Damage Only Collision,,0,1,Unknown,1
-122.2812932,47.5370423,Intersection,0,,2012/12/07 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,1,2b,Serious Injury Collision,,N,1,Raining,1
-122.3844535,47.54483671,Intersection,0,,2012/09/25 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.330723,47.61849176,Intersection,0,,2012/11/05 00:00:00+00,2012,1,Daylight,1,0,Y,2,Unknown,0,2,Injury Collision,,N,1,Clear,1
-122.3073505,47.62048728,Intersection,0,,2012/02/21 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3147264,47.66491293,Block,0,,2012/01/07 00:00:00+00,2012,0,Dark - Street Lights On,1,0,,5,Dry,0,1,Property Damage Only Collision,,Y,1,Clear,1
-122.3821336,47.6701801,Intersection,0,,2012/11/10 00:00:00+00,2012,0,Daylight,1,0,Y,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.355377,47.6978386,Intersection,0,,2012/02/09 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3295821,47.60747976,Intersection,0,,2012/03/29 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3208541,47.65589325,Intersection,0,,2012/03/02 00:00:00+00,2012,1,Daylight,0,1,Y,3,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.2704739,47.55631739,Block,0,,2012/04/29 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3207804,47.61407567,Intersection,0,,2012/05/23 00:00:00+00,2012,1,Dusk,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3496407,47.61857911,Block,0,,2012/10/21 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Wet,1,2b,Serious Injury Collision,,Y,1,Raining,1
-122.2909294,47.62703978,Intersection,0,,2012/09/18 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2681589,47.52330258,Block,0,,2012/08/11 00:00:00+00,2012,0,Daylight,0,1,Y,3,Dry,0,1,Property Damage Only Collision,Y,N,1,Clear,1
-122.3358474,47.6220313,Intersection,0,,2012/12/12 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3200982,47.63266446,Block,0,,2012/09/24 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3305589,47.61684047,Intersection,0,,2012/03/09 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3371369,47.61070944,Block,0,,2012/03/08 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.326062,47.71270065,Block,0,,2011/07/03 00:00:00+00,2011,1,Dusk,0,1,,5,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3119516,47.66398823,Block,0,,2012/01/10 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Clear,1
-122.3127423,47.61852044,Intersection,0,,2012/08/31 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3351293,47.60515932,Intersection,0,,2012/09/28 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3472584,47.67172269,Intersection,0,,2012/08/21 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,1,2b,Serious Injury Collision,,Y,1,Clear,1
-122.3200713,47.63840323,Intersection,0,,2012/01/26 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,Y,1,Clear,1
-122.3203097,47.69083721,Block,0,,2012/08/08 00:00:00+00,2012,1,Daylight,1,0,,4,Dry,0,2,Injury Collision,Y,N,2,Overcast,1
-122.3440706,47.65376806,Intersection,0,,2012/04/13 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3446511,47.70142998,Intersection,0,,2012/10/28 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,4,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3428307,47.6109023,Block,0,,2012/09/08 00:00:00+00,2012,2,Daylight,2,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,2
-122.3445606,47.69382204,Block,0,,2012/02/24 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3546356,47.69241639,Block,0,Y,2012/12/28 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3122111,47.57929088,Block,0,,2012/03/01 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.381188,47.65422988,Intersection,0,,2012/07/14 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3474187,47.64924012,Intersection,0,,2012/09/04 00:00:00+00,2012,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.2947572,47.56282752,Intersection,0,,2012/08/28 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3004725,47.71041993,Intersection,0,Y,2012/11/03 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3341955,47.59031216,Intersection,0,,2011/04/29 00:00:00+00,2011,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3313425,47.60773005,Intersection,0,,2012/03/29 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.2976848,47.64100556,Intersection,0,,2012/10/10 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2788522,47.5333787,Intersection,0,Y,2012/07/28 00:00:00+00,2012,1,Dusk,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3598778,47.6295836,Block,0,,2012/07/05 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Unknown,0,2,Injury Collision,,N,1,Unknown,1
-122.3579751,47.68547377,Intersection,0,,2012/11/02 00:00:00+00,2012,1,Daylight,0,1,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.3187778,47.66130624,Intersection,0,Y,2012/02/20 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3270968,47.61147902,Intersection,0,,2012/12/30 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Unknown,1
-122.337418,47.60321531,Intersection,0,,2012/11/21 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3506428,47.65143885,Block,0,Y,2012/04/09 00:00:00+00,2012,1,Dusk,1,0,,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3422819,47.6326496,Block,0,Y,2012/07/09 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3169283,47.61993671,Intersection,0,,2012/10/07 00:00:00+00,2012,1,Daylight,1,0,Y,3,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2949156,47.60617003,Intersection,0,,2012/10/06 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.365994,47.69024216,Block,0,,2012/07/05 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2872185,47.60857507,Block,0,,2012/09/30 00:00:00+00,2012,0,Daylight,0,1,,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.2924031,47.7328465,Block,0,,2012/10/24 00:00:00+00,2012,1,Daylight,1,0,,10,Wet,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.3207029,47.66495773,Intersection,0,,2012/04/11 00:00:00+00,2012,1,Dusk,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.2699882,47.52994139,Block,0,,2012/10/02 00:00:00+00,2012,1,Daylight,1,0,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.337837,47.61528336,Intersection,0,,2012/03/20 00:00:00+00,2012,1,Dark - Street Lights On,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3124298,47.7052002,Block,1,,2012/08/05 00:00:00+00,2012,0,Dark - Street Lights On,1,0,,2,Dry,0,3,Fatality Collision,Y,Y,1,Clear,1
-122.2907624,47.70837218,Intersection,0,,2012/04/03 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.303739,47.66795924,Intersection,0,,2012/09/30 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2587487,47.50969899,Intersection,0,Y,2012/11/19 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3762192,47.66570451,Intersection,0,,2012/05/12 00:00:00+00,2012,0,Unknown,0,1,Y,2,Unknown,0,1,Property Damage Only Collision,,N,1,Unknown,1
-122.2987608,47.59614551,Block,0,,2012/01/24 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,Y,N,1,Raining,1
-122.335574,47.6106779,Intersection,0,,2012/06/16 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.300332,47.54637208,Intersection,0,,2012/12/22 00:00:00+00,2012,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,Y,1,Raining,1
-122.3353207,47.61852163,Intersection,0,,2012/09/07 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,1,2b,Serious Injury Collision,,N,1,Clear,1
-122.2853874,47.53702877,Block,0,,2012/07/16 00:00:00+00,2012,0,Daylight,1,0,,3,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3279038,47.61523842,Intersection,0,,2012/06/26 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3234155,47.61523114,Intersection,0,,2011/06/20 00:00:00+00,2011,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
,,Alley,0,,2012/04/17 00:00:00+00,2012,1,Daylight,1,0,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3269239,47.63385963,Intersection,0,,2012/03/22 00:00:00+00,2012,1,Dusk,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3472174,47.68476349,Intersection,0,,2012/06/20 00:00:00+00,2012,0,Daylight,1,0,,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3339772,47.70775527,Block,0,,2012/11/19 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3440415,47.64873286,Intersection,0,,2012/09/07 00:00:00+00,2012,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,2,Clear,1
-122.3427754,47.64854073,Intersection,0,,2012/06/20 00:00:00+00,2012,0,Daylight,0,1,,2,Dry,0,1,Property Damage Only Collision,,N,1,Clear,1
-122.3296988,47.61750462,Intersection,0,,2012/11/13 00:00:00+00,2012,1,Daylight,0,1,,2,Wet,1,2b,Serious Injury Collision,,N,1,Overcast,1
-122.3119516,47.66398823,Block,0,Y,2012/04/25 00:00:00+00,2012,1,Daylight,0,1,,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3149104,47.52644089,Intersection,0,,2012/07/12 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3478132,47.6141441,Intersection,0,,2012/03/05 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.2661609,47.51984119,Intersection,0,,2012/09/03 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3360291,47.61117493,Block,0,,2012/12/13 00:00:00+00,2012,0,Dark - Street Lights On,0,1,,3,Wet,0,1,Property Damage Only Collision,,N,1,Raining,1
-122.3660218,47.67687652,Block,0,,2012/04/11 00:00:00+00,2012,1,Daylight,0,1,Y,3,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3375632,47.61394697,Intersection,0,,2012/06/09 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3169464,47.62110409,Intersection,0,,2012/09/25 00:00:00+00,2012,1,Daylight,1,0,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3231272,47.70132479,Intersection,0,,2012/04/16 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.4120451,47.57592341,Intersection,0,,2012/09/02 00:00:00+00,2012,2,Daylight,2,0,Y,4,Dry,1,2b,Serious Injury Collision,,N,1,Clear,2
-122.3672714,47.67955008,Intersection,0,,2012/11/27 00:00:00+00,2012,1,Daylight,1,0,Y,3,Wet,0,2,Injury Collision,,N,1,Overcast,1
-122.2961888,47.62347605,Intersection,0,,2012/11/06 00:00:00+00,2012,1,Unknown,1,0,Y,2,Unknown,0,2,Injury Collision,,N,1,Unknown,1
-122.3357817,47.60587262,Intersection,0,,2012/07/27 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.3384406,47.5883104,Intersection,0,,2012/04/06 00:00:00+00,2012,1,Dark - Street Lights On,0,1,,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.348898,47.6171311,Intersection,0,,2012/03/29 00:00:00+00,2012,1,Daylight,1,0,Y,2,Wet,0,2,Injury Collision,,N,1,Raining,1
-122.3386346,47.62579577,Intersection,0,,2012/09/25 00:00:00+00,2012,1,Daylight,0,1,Y,2,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.2983906,47.60165953,Block,0,,2012/02/04 00:00:00+00,2012,1,Dark - Street Lights On,1,0,,4,Dry,0,2,Injury Collision,,N,1,Clear,1
-122.3492429,47.57165394,Intersection,0,,2012/02/07 00:00:00+00,2012,1,Daylight,0,1,,2,Dry,0,2,Injury Collision,,N,1,Overcast,1
-122.302329,47.65499523,Block,0,,2012/04/05 00:00:00+00,2012,1,Dark - Street Lights On,0,1,Y,4,Dry,0,2,Injury Collision,,N,1,Clear,1
